user_id,created_at,company_id,language,activated_at,state
16119,7/17/14 16:07,440,spanish,7/17/14 16:08,active
16120,7/17/14 15:12,11560,portugese,7/17/14 15:13,active
16121,7/17/14 15:35,12843,english,,pending
16122,7/17/14 16:43,1,indian,7/17/14 16:44,active
16123,7/17/14 12:55,7634,spanish,,pending
16124,7/17/14 18:06,2646,chinese,,pending
16125,7/17/14 19:57,12855,english,7/17/14 19:58,active
16126,7/17/14 17:50,4800,spanish,,pending
16127,7/17/14 3:35,1,chinese,7/17/14 3:36,active
16128,7/17/14 17:34,6,english,7/17/14 17:36,active
16129,7/17/14 9:13,5362,english,,pending
16130,7/17/14 19:56,22,german,,pending
16131,7/17/14 15:27,2,spanish,,pending
16132,7/17/14 8:17,4,spanish,7/17/14 8:18,active
16133,7/17/14 14:45,61,english,7/17/14 14:46,active
16134,7/17/14 11:42,6501,spanish,,pending
16135,7/17/14 13:10,24,english,,pending
16136,7/17/14 8:35,9793,spanish,7/17/14 8:37,active
16137,7/17/14 11:14,5557,japanese,7/17/14 11:16,active
16138,7/17/14 8:08,7245,english,7/17/14 8:10,active
16139,7/17/14 0:05,97,english,,pending
16140,7/17/14 13:53,5126,english,7/17/14 13:54,active
16141,7/17/14 15:08,1588,spanish,,pending
16142,7/17/14 13:05,2487,english,,pending
16143,7/17/14 10:47,4873,spanish,7/17/14 10:48,active
16144,7/17/14 19:52,3862,english,,pending
16145,7/17/14 23:13,10817,english,7/17/14 23:14,active
16146,7/17/14 12:56,5087,indian,7/17/14 12:57,active
16147,7/17/14 16:10,2585,english,7/17/14 16:11,active
16148,7/17/14 18:43,9741,english,,pending
16149,7/17/14 17:07,6321,japanese,,pending
16150,7/17/14 9:37,38,english,,pending
16151,7/17/14 8:10,37,english,,pending
16152,7/17/14 12:27,9782,korean,,pending
16153,7/17/14 13:12,11,chinese,7/17/14 13:14,active
16154,7/17/14 18:52,11590,french,,pending
16155,7/17/14 11:33,11567,french,,pending
16156,7/17/14 8:29,69,arabic,,pending
16157,7/18/14 19:11,10894,english,7/18/14 19:12,active
16158,7/18/14 11:07,2453,french,,pending
16159,7/18/14 3:54,8,english,7/18/14 3:56,active
16160,7/18/14 17:42,11549,german,7/18/14 17:44,active
16161,7/18/14 6:25,3515,japanese,,pending
16162,7/18/14 10:27,3620,english,,pending
16163,7/18/14 10:33,3,english,,pending
16164,7/18/14 15:15,12184,english,,pending
16165,7/18/14 10:49,9764,arabic,7/18/14 10:51,active
16166,7/18/14 13:16,2799,english,,pending
16167,7/18/14 8:07,10229,english,7/18/14 8:08,active
16168,7/18/14 7:05,198,chinese,7/18/14 7:07,active
16169,7/18/14 10:45,639,english,7/18/14 10:47,active
16170,7/18/14 16:12,1322,russian,,pending
16171,7/18/14 17:19,4,english,7/18/14 17:21,active
16172,7/18/14 15:53,7959,french,7/18/14 15:55,active
16173,7/18/14 12:43,9295,french,,pending
16174,7/18/14 20:55,1,korean,7/18/14 20:56,active
16175,7/18/14 14:59,11812,english,,pending
16176,7/18/14 14:02,100,english,7/18/14 14:03,active
16177,7/18/14 11:35,8203,german,7/18/14 11:37,active
16178,7/18/14 16:45,5598,english,7/18/14 16:46,active
16179,7/18/14 12:37,6437,italian,,pending
16180,7/18/14 17:46,3193,chinese,7/18/14 17:47,active
16181,7/18/14 8:48,9082,spanish,,pending
16182,7/18/14 2:17,10041,english,7/18/14 2:18,active
16183,7/18/14 17:20,6558,english,7/18/14 17:22,active
16184,7/18/14 10:13,8796,english,,pending
16185,7/18/14 14:25,150,italian,7/18/14 14:26,active
16186,7/18/14 14:47,1405,english,7/18/14 14:48,active
16187,7/18/14 19:17,2817,english,7/18/14 19:18,active
16188,7/18/14 20:40,12431,indian,,pending
16189,7/18/14 10:02,7316,english,7/18/14 10:03,active
16190,7/18/14 17:22,8579,portugese,,pending
16191,7/18/14 8:36,727,english,7/18/14 8:37,active
16192,7/18/14 14:47,9487,english,,pending
16193,7/18/14 8:03,1,english,,pending
16194,7/18/14 11:02,8,french,7/18/14 11:03,active
16195,7/18/14 10:56,5,chinese,7/18/14 10:58,active
16196,7/18/14 20:06,282,english,,pending
16197,7/18/14 17:37,259,indian,7/18/14 17:39,active
16198,7/18/14 9:29,3410,english,,pending
16199,7/18/14 9:46,2178,german,,pending
16200,7/18/14 7:45,124,english,7/18/14 7:46,active
16201,7/18/14 13:37,12960,spanish,,pending
16202,7/18/14 5:39,6981,english,7/18/14 5:41,active
16203,7/18/14 11:12,4832,arabic,7/18/14 11:14,active
16204,7/18/14 9:07,10,english,7/18/14 9:08,active
16205,7/18/14 12:17,8142,indian,7/18/14 12:18,active
16206,7/18/14 17:52,7694,english,7/18/14 17:54,active
16207,7/18/14 4:26,400,english,,pending
16208,7/18/14 17:48,11405,english,,pending
16209,7/18/14 13:08,11495,english,,pending
16210,7/18/14 16:05,50,english,7/18/14 16:07,active
16211,7/18/14 15:08,8262,english,,pending
16212,7/18/14 11:26,1833,german,7/18/14 11:27,active
16213,7/18/14 9:36,20,english,7/18/14 9:37,active
16214,7/18/14 13:25,8799,english,,pending
16215,7/18/14 7:01,5,english,,pending
16216,7/18/14 15:37,4879,english,7/18/14 15:38,active
16217,7/18/14 18:27,6,japanese,,pending
16218,7/18/14 6:48,4366,german,7/18/14 6:49,active
16219,7/18/14 14:05,12629,english,7/18/14 14:07,active
16220,7/18/14 18:27,40,english,7/18/14 18:29,active
16221,7/18/14 14:16,8089,english,,pending
16222,7/18/14 16:38,8492,english,7/18/14 16:39,active
16223,7/18/14 7:09,9406,english,,pending
16224,7/18/14 11:54,5711,spanish,,pending
16225,7/18/14 19:21,12922,english,,pending
16226,7/18/14 3:31,5,japanese,7/18/14 3:32,active
16227,7/18/14 19:47,48,english,,pending
16228,7/18/14 14:15,535,english,7/18/14 14:17,active
16229,7/19/14 16:02,1,arabic,,pending
16230,7/19/14 15:45,3567,japanese,7/19/14 15:46,active
16231,7/19/14 17:12,100,english,,pending
16232,7/19/14 4:28,10353,japanese,,pending
16233,7/19/14 15:27,11766,french,7/19/14 15:28,active
16234,7/19/14 17:11,1155,english,,pending
16235,7/19/14 12:19,1284,portugese,,pending
16236,7/19/14 14:57,15,english,7/19/14 14:59,active
16237,7/19/14 12:14,6,french,,pending
16238,7/19/14 18:06,5716,english,,pending
16239,7/19/14 19:00,7817,english,,pending
16240,7/19/14 14:27,2044,english,7/19/14 14:29,active
16241,7/19/14 15:45,496,english,7/19/14 15:47,active
16242,7/19/14 15:43,4085,portugese,7/19/14 15:44,active
16243,7/19/14 15:12,8792,japanese,,pending
16244,7/19/14 10:05,9752,german,7/19/14 10:06,active
16245,7/19/14 17:47,4877,english,,pending
16246,7/19/14 23:38,4,english,,pending
16247,7/19/14 18:55,6,english,7/19/14 18:56,active
16248,7/19/14 11:51,3,english,,pending
16249,7/19/14 21:47,906,french,,pending
16250,7/19/14 5:25,177,english,7/19/14 5:26,active
16251,7/20/14 18:54,12798,italian,,pending
16252,7/20/14 18:50,138,italian,,pending
16253,7/20/14 13:25,146,english,7/20/14 13:27,active
16254,7/20/14 11:35,4484,chinese,7/20/14 11:37,active
16255,7/20/14 16:25,56,spanish,7/20/14 16:27,active
16256,7/20/14 19:27,6776,english,,pending
16257,7/20/14 23:58,2,spanish,,pending
16258,7/20/14 11:30,11561,japanese,,pending
16259,7/20/14 12:25,14,english,7/20/14 12:26,active
16260,7/20/14 14:50,110,english,,pending
16261,7/20/14 9:23,3920,english,7/20/14 9:24,active
16262,7/20/14 11:11,5664,arabic,7/20/14 11:13,active
16263,7/20/14 11:32,12434,english,,pending
16264,7/20/14 15:59,541,english,7/20/14 16:01,active
16265,7/20/14 13:16,11348,english,7/20/14 13:18,active
16266,7/20/14 14:17,13155,english,,pending
16267,7/20/14 6:01,1,english,,pending
16268,7/20/14 17:34,1,english,7/20/14 17:36,active
16269,7/20/14 5:37,4046,english,,pending
16270,7/20/14 15:47,2,english,,pending
16271,7/21/14 11:53,1470,indian,,pending
16272,7/21/14 21:45,534,spanish,,pending
16273,7/21/14 10:18,12238,english,7/21/14 10:20,active
16274,7/21/14 16:29,1902,english,7/21/14 16:30,active
16275,7/21/14 20:57,9910,english,,pending
16276,7/21/14 13:55,7603,spanish,7/21/14 13:57,active
16277,7/21/14 17:22,11522,english,7/21/14 17:23,active
16278,7/21/14 11:29,2485,spanish,,pending
16279,7/21/14 10:33,2691,indian,7/21/14 10:35,active
16280,7/21/14 14:44,987,english,,pending
16281,7/21/14 18:51,5370,italian,,pending
16282,7/21/14 7:42,8641,english,7/21/14 7:44,active
16283,7/21/14 14:38,2,english,,pending
16284,7/21/14 15:28,7621,arabic,,pending
16285,7/21/14 10:19,9503,spanish,,pending
16286,7/21/14 18:54,7391,english,,pending
16287,7/21/14 13:11,282,spanish,,pending
16288,7/21/14 18:59,6984,arabic,,pending
16289,7/21/14 21:59,9026,english,7/21/14 22:00,active
16290,7/21/14 3:38,266,english,,pending
16291,7/21/14 15:28,11427,german,7/21/14 15:30,active
16292,7/21/14 14:29,1,english,7/21/14 14:31,active
16293,7/21/14 9:01,2064,english,7/21/14 9:03,active
16294,7/21/14 15:21,682,english,,pending
16295,7/21/14 22:28,5835,spanish,7/21/14 22:29,active
16296,7/21/14 14:59,12977,english,,pending
16297,7/21/14 4:42,2909,spanish,,pending
16298,7/21/14 10:47,6122,spanish,,pending
16299,7/21/14 4:26,3699,spanish,,pending
16300,7/21/14 1:51,6131,english,7/21/14 1:52,active
16301,7/21/14 12:06,8826,spanish,7/21/14 12:08,active
16302,7/21/14 10:52,9074,english,7/21/14 10:53,active
16303,7/21/14 2:41,53,german,7/21/14 2:43,active
16304,7/21/14 1:52,172,arabic,7/21/14 1:53,active
16305,7/21/14 8:45,44,english,,pending
16306,7/21/14 10:55,6207,indian,7/21/14 10:56,active
16307,7/21/14 12:11,2446,english,,pending
16308,7/21/14 0:57,10173,portugese,,pending
16309,7/21/14 16:58,977,indian,,pending
16310,7/21/14 17:05,7052,english,7/21/14 17:07,active
16311,7/21/14 15:17,12084,german,,pending
16312,7/21/14 18:44,4232,japanese,7/21/14 18:46,active
16313,7/21/14 10:04,8741,english,,pending
16314,7/21/14 12:31,13066,english,7/21/14 12:33,active
16315,7/21/14 18:48,46,french,,pending
16316,7/21/14 9:13,8589,english,,pending
16317,7/21/14 18:18,4968,english,7/21/14 18:20,active
16318,7/21/14 11:19,10659,english,7/21/14 11:20,active
16319,7/21/14 10:01,5352,english,7/21/14 10:02,active
16320,7/21/14 22:48,4966,indian,,pending
16321,7/21/14 7:42,1,portugese,,pending
16322,7/21/14 8:13,66,portugese,,pending
16323,7/21/14 15:58,7335,english,7/21/14 16:00,active
16324,7/21/14 11:21,11969,english,,pending
16325,7/21/14 17:04,10153,english,7/21/14 17:06,active
16326,7/21/14 9:37,134,chinese,,pending
16327,7/21/14 17:14,4969,english,,pending
16328,7/21/14 18:53,10514,english,,pending
16329,7/21/14 10:30,12963,spanish,,pending
16330,7/21/14 15:03,3231,english,7/21/14 15:05,active
16331,7/21/14 8:58,728,spanish,7/21/14 9:00,active
16332,7/21/14 12:40,4440,english,7/21/14 12:42,active
16333,7/21/14 16:11,8852,italian,7/21/14 16:13,active
16334,7/21/14 15:04,1,japanese,7/21/14 15:05,active
16335,7/21/14 15:10,70,english,7/21/14 15:11,active
16336,7/21/14 22:57,4606,portugese,7/21/14 22:58,active
16337,7/21/14 12:34,12603,japanese,7/21/14 12:36,active
16338,7/21/14 14:26,3579,spanish,,pending
16339,7/21/14 9:35,2550,french,7/21/14 9:37,active
16340,7/21/14 19:28,564,english,7/21/14 19:29,active
16341,7/21/14 7:58,8,english,,pending
16342,7/21/14 14:45,11211,chinese,,pending
16343,7/21/14 12:25,146,english,,pending
16344,7/21/14 9:53,8405,english,,pending
16345,7/21/14 10:57,4826,english,,pending
16346,7/21/14 18:22,11393,french,7/21/14 18:23,active
16347,7/21/14 21:11,144,french,7/21/14 21:12,active
16348,7/22/14 9:52,27,indian,7/22/14 9:54,active
16349,7/22/14 5:54,913,italian,7/22/14 5:56,active
16350,7/22/14 8:53,746,english,,pending
16351,7/22/14 22:26,37,english,,pending
16352,7/22/14 11:49,1148,japanese,7/22/14 11:50,active
16353,7/22/14 15:52,4893,english,7/22/14 15:54,active
16354,7/22/14 12:14,3043,english,,pending
16355,7/22/14 11:18,7047,english,,pending
16356,7/22/14 1:10,2,arabic,7/22/14 1:12,active
16357,7/22/14 16:50,13137,english,,pending
16358,7/22/14 13:39,10642,english,,pending
16359,7/22/14 9:23,1218,english,,pending
16360,7/22/14 9:57,3,english,,pending
16361,7/22/14 15:31,1,english,7/22/14 15:33,active
16362,7/22/14 11:18,11,english,7/22/14 11:19,active
16363,7/22/14 9:19,1122,english,,pending
16364,7/22/14 9:27,10398,english,7/22/14 9:28,active
16365,7/22/14 22:01,534,german,,pending
16366,7/22/14 17:10,9255,italian,,pending
16367,7/22/14 11:59,7039,spanish,,pending
16368,7/22/14 2:48,8390,english,7/22/14 2:49,active
16369,7/22/14 13:20,1202,english,7/22/14 13:21,active
16370,7/22/14 8:36,8778,japanese,,pending
16371,7/22/14 16:53,5001,english,7/22/14 16:55,active
16372,7/22/14 13:58,256,japanese,,pending
16373,7/22/14 9:03,4880,english,7/22/14 9:04,active
16374,7/22/14 9:44,9595,french,7/22/14 9:45,active
16375,7/22/14 10:33,1,arabic,,pending
16376,7/22/14 0:48,3159,english,,pending
16377,7/22/14 10:21,1606,english,7/22/14 10:23,active
16378,7/22/14 12:33,3003,french,7/22/14 12:35,active
16379,7/22/14 19:47,12694,english,,pending
16380,7/22/14 18:27,11868,german,,pending
16381,7/22/14 9:04,54,french,7/22/14 9:05,active
16382,7/22/14 0:06,9205,arabic,,pending
16383,7/22/14 10:54,1,japanese,7/22/14 10:56,active
16384,7/22/14 17:24,18,english,7/22/14 17:26,active
16385,7/22/14 18:58,3,arabic,,pending
16386,7/22/14 17:04,1761,spanish,,pending
16387,7/22/14 18:00,3625,german,,pending
16388,7/22/14 14:41,4415,english,7/22/14 14:42,active
16389,7/22/14 11:11,24,indian,7/22/14 11:13,active
16390,7/22/14 11:04,4426,indian,7/22/14 11:06,active
16391,7/22/14 7:29,1,french,,pending
16392,7/22/14 14:55,11700,japanese,7/22/14 14:57,active
16393,7/22/14 14:47,23,english,,pending
16394,7/22/14 19:51,9532,english,,pending
16395,7/22/14 16:33,4846,spanish,,pending
16396,7/22/14 10:39,13173,spanish,7/22/14 10:40,active
16397,7/22/14 0:33,1141,english,7/22/14 0:35,active
16398,7/22/14 12:54,11712,english,7/22/14 12:56,active
16399,7/22/14 12:17,10597,russian,,pending
16400,7/22/14 14:49,10465,korean,,pending
16401,7/22/14 10:32,61,spanish,7/22/14 10:34,active
16402,7/22/14 21:38,323,english,,pending
16403,7/22/14 14:28,26,english,7/22/14 14:30,active
16404,7/22/14 14:58,4439,french,7/22/14 14:59,active
16405,7/22/14 15:45,693,english,7/22/14 15:46,active
16406,7/22/14 23:45,8,japanese,7/22/14 23:46,active
16407,7/22/14 13:41,5593,italian,7/22/14 13:42,active
16408,7/22/14 9:43,5,french,7/22/14 9:44,active
16409,7/22/14 20:34,6,french,7/22/14 20:35,active
16410,7/22/14 17:01,498,japanese,,pending
16411,7/22/14 0:46,1,italian,,pending
16412,7/22/14 17:34,5233,english,,pending
16413,7/22/14 17:41,10225,english,,pending
16414,7/22/14 12:10,2,german,7/22/14 12:12,active
16415,7/22/14 3:32,6833,german,,pending
16416,7/22/14 13:07,9747,indian,,pending
16417,7/22/14 21:30,12130,english,,pending
16418,7/22/14 8:20,4126,french,7/22/14 8:21,active
16419,7/22/14 1:24,4004,english,,pending
16420,7/22/14 10:16,8,japanese,7/22/14 10:17,active
16421,7/22/14 4:24,9,english,7/22/14 4:25,active
16422,7/22/14 5:33,876,english,,pending
16423,7/22/14 9:38,373,french,,pending
16424,7/22/14 18:03,8,arabic,7/22/14 18:04,active
16425,7/22/14 12:04,12987,english,,pending
16426,7/22/14 11:44,1262,english,,pending
16427,7/23/14 8:42,9713,english,,pending
16428,7/23/14 14:04,4670,chinese,7/23/14 14:06,active
16429,7/23/14 9:59,5,arabic,7/23/14 10:00,active
16430,7/23/14 8:19,10347,chinese,7/23/14 8:20,active
16431,7/23/14 8:14,1539,english,7/23/14 8:16,active
16432,7/23/14 13:48,17,english,,pending
16433,7/23/14 10:25,7988,english,7/23/14 10:27,active
16434,7/23/14 8:30,7222,french,,pending
16435,7/23/14 10:15,9607,english,7/23/14 10:16,active
16436,7/23/14 8:41,2303,japanese,7/23/14 8:43,active
16437,7/23/14 18:24,3,spanish,,pending
16438,7/23/14 15:41,1,english,,pending
16439,7/23/14 6:32,11355,french,,pending
16440,7/23/14 18:14,8274,english,7/23/14 18:15,active
16441,7/23/14 11:30,9197,english,,pending
16442,7/23/14 15:02,7606,english,,pending
16443,7/23/14 5:38,4081,english,,pending
16444,7/23/14 17:03,12721,english,7/23/14 17:04,active
16445,7/23/14 10:13,1009,english,7/23/14 10:14,active
16446,7/23/14 15:25,4712,german,7/23/14 15:26,active
16447,7/23/14 5:26,11302,english,7/23/14 5:28,active
16448,7/23/14 17:06,1,english,7/23/14 17:08,active
16449,7/23/14 10:53,6080,english,,pending
16450,7/23/14 11:16,1,english,,pending
16451,7/23/14 10:31,2584,english,,pending
16452,7/23/14 17:56,4976,english,7/23/14 17:57,active
16453,7/23/14 16:35,5626,arabic,7/23/14 16:37,active
16454,7/23/14 6:52,12573,english,7/23/14 6:53,active
16455,7/23/14 12:04,3511,english,7/23/14 12:06,active
16456,7/23/14 15:33,3,english,,pending
16457,7/23/14 18:32,4132,english,7/23/14 18:34,active
16458,7/23/14 7:39,11768,english,,pending
16459,7/23/14 15:40,3364,english,7/23/14 15:41,active
16460,7/23/14 11:39,8986,japanese,7/23/14 11:40,active
16461,7/23/14 16:17,764,english,7/23/14 16:19,active
16462,7/23/14 11:28,6,english,7/23/14 11:29,active
16463,7/23/14 14:25,1041,portugese,,pending
16464,7/23/14 18:35,10371,italian,,pending
16465,7/23/14 18:54,10721,english,,pending
16466,7/23/14 12:51,9,english,,pending
16467,7/23/14 19:00,12330,english,7/23/14 19:02,active
16468,7/23/14 12:53,4465,english,,pending
16469,7/23/14 18:23,397,english,,pending
16470,7/23/14 12:15,7856,english,,pending
16471,7/23/14 12:18,4154,english,7/23/14 12:20,active
16472,7/23/14 17:38,10436,spanish,7/23/14 17:40,active
16473,7/23/14 18:41,86,english,,pending
16474,7/23/14 19:09,5391,japanese,7/23/14 19:10,active
16475,7/23/14 14:06,10159,english,7/23/14 14:08,active
16476,7/23/14 10:21,4,japanese,,pending
16477,7/23/14 15:20,3107,german,7/23/14 15:21,active
16478,7/23/14 14:50,8084,english,7/23/14 14:51,active
16479,7/23/14 9:45,1,spanish,,pending
16480,7/23/14 21:35,12868,indian,,pending
16481,7/23/14 18:13,7494,english,,pending
16482,7/23/14 19:59,6517,arabic,7/23/14 20:00,active
16483,7/23/14 10:41,1643,english,,pending
16484,7/23/14 16:08,4530,italian,,pending
16485,7/23/14 17:55,13,german,,pending
16486,7/23/14 14:21,9,english,7/23/14 14:22,active
16487,7/23/14 11:47,1043,english,,pending
16488,7/23/14 15:41,5,portugese,7/23/14 15:42,active
16489,7/23/14 11:11,1138,italian,,pending
16490,7/23/14 13:34,12481,english,7/23/14 13:36,active
16491,7/23/14 23:31,138,spanish,,pending
16492,7/23/14 10:12,2,arabic,7/23/14 10:13,active
16493,7/23/14 10:25,5,german,,pending
16494,7/23/14 10:17,1232,portugese,7/23/14 10:19,active
16495,7/23/14 13:15,10166,english,7/23/14 13:16,active
16496,7/23/14 17:09,6148,german,7/23/14 17:10,active
16497,7/23/14 16:57,8894,english,,pending
16498,7/23/14 19:11,9505,german,,pending
16499,7/23/14 7:48,850,english,,pending
16500,7/23/14 8:37,1,spanish,,pending
16501,7/23/14 9:23,100,english,7/23/14 9:25,active
16502,7/23/14 16:35,11,english,7/23/14 16:36,active
16503,7/23/14 18:38,5,spanish,,pending
16504,7/23/14 10:29,1,russian,7/23/14 10:30,active
16505,7/23/14 17:32,8224,german,7/23/14 17:33,active
16506,7/23/14 0:28,3216,english,,pending
16507,7/23/14 10:14,11626,english,7/23/14 10:16,active
16508,7/23/14 9:51,302,spanish,7/23/14 9:53,active
16509,7/23/14 11:32,2,english,,pending
16510,7/23/14 14:12,3749,japanese,7/23/14 14:13,active
16511,7/23/14 6:40,7635,english,,pending
16512,7/23/14 17:28,11701,english,7/23/14 17:30,active
16513,7/23/14 7:38,425,italian,,pending
16514,7/23/14 15:32,7,spanish,7/23/14 15:33,active
16515,7/23/14 2:54,4,russian,,pending
16516,7/24/14 3:07,172,english,,pending
16517,7/24/14 18:56,5705,english,,pending
16518,7/24/14 17:11,9525,japanese,,pending
16519,7/24/14 9:42,7577,indian,,pending
16520,7/24/14 12:14,10810,english,7/24/14 12:16,active
16521,7/24/14 11:42,7172,english,,pending
16522,7/24/14 12:11,6482,spanish,,pending
16523,7/24/14 11:53,10356,german,,pending
16524,7/24/14 17:45,6,spanish,,pending
16525,7/24/14 15:53,4175,russian,,pending
16526,7/24/14 9:00,10873,japanese,,pending
16527,7/24/14 10:32,9000,english,,pending
16528,7/24/14 18:10,343,english,,pending
16529,7/24/14 12:21,5074,french,7/24/14 12:23,active
16530,7/24/14 8:20,1,english,7/24/14 8:22,active
16531,7/24/14 14:56,216,japanese,7/24/14 14:58,active
16532,7/24/14 12:23,10385,french,7/24/14 12:24,active
16533,7/24/14 9:45,10051,german,7/24/14 9:46,active
16534,7/24/14 15:49,3122,japanese,,pending
16535,7/24/14 3:58,3761,english,7/24/14 4:00,active
16536,7/24/14 10:11,65,french,7/24/14 10:13,active
16537,7/24/14 12:16,4003,italian,,pending
16538,7/24/14 14:50,108,english,7/24/14 14:52,active
16539,7/24/14 15:50,293,english,7/24/14 15:52,active
16540,7/24/14 10:27,1,arabic,,pending
16541,7/24/14 13:42,10236,french,7/24/14 13:43,active
16542,7/24/14 13:11,4650,indian,7/24/14 13:12,active
16543,7/24/14 13:22,2952,english,,pending
16544,7/24/14 22:37,5445,english,,pending
16545,7/24/14 16:22,3470,arabic,,pending
16546,7/24/14 9:10,7393,english,7/24/14 9:11,active
16547,7/24/14 15:19,10793,english,7/24/14 15:21,active
16548,7/24/14 13:41,795,english,,pending
16549,7/24/14 15:52,3,english,,pending
16550,7/24/14 9:56,3,arabic,,pending
16551,7/24/14 11:17,2312,english,7/24/14 11:19,active
16552,7/24/14 15:21,8879,english,,pending
16553,7/24/14 8:45,49,english,7/24/14 8:46,active
16554,7/24/14 13:47,4452,french,,pending
16555,7/24/14 14:22,13,english,,pending
16556,7/24/14 6:28,24,english,7/24/14 6:30,active
16557,7/24/14 12:32,260,english,,pending
16558,7/24/14 9:43,1352,english,,pending
16559,7/24/14 14:12,1,english,,pending
16560,7/24/14 15:09,72,portugese,7/24/14 15:10,active
16561,7/24/14 18:10,5620,english,7/24/14 18:11,active
16562,7/24/14 11:36,7012,english,,pending
16563,7/24/14 11:30,3072,english,,pending
16564,7/24/14 18:07,1,korean,7/24/14 18:08,active
16565,7/24/14 19:41,1863,chinese,7/24/14 19:42,active
16566,7/24/14 2:47,7675,english,7/24/14 2:48,active
16567,7/24/14 18:36,2828,portugese,7/24/14 18:37,active
16568,7/24/14 11:30,7764,english,7/24/14 11:31,active
16569,7/24/14 10:25,10824,spanish,7/24/14 10:27,active
16570,7/24/14 15:14,1,russian,,pending
16571,7/24/14 15:46,9626,spanish,7/24/14 15:47,active
16572,7/24/14 8:41,1,english,7/24/14 8:42,active
16573,7/24/14 15:25,12720,english,,pending
16574,7/24/14 9:44,1086,english,7/24/14 9:45,active
16575,7/24/14 20:00,6305,japanese,7/24/14 20:01,active
16576,7/24/14 10:11,6914,japanese,,pending
16577,7/24/14 18:08,1868,english,7/24/14 18:10,active
16578,7/24/14 8:12,4167,english,7/24/14 8:13,active
16579,7/24/14 16:37,12675,english,,pending
16580,7/24/14 13:25,3098,english,7/24/14 13:27,active
16581,7/24/14 14:51,790,english,7/24/14 14:52,active
16582,7/24/14 3:18,1827,english,7/24/14 3:20,active
16583,7/24/14 12:42,27,spanish,7/24/14 12:43,active
16584,7/24/14 15:22,10827,english,7/24/14 15:24,active
16585,7/24/14 9:24,48,spanish,7/24/14 9:25,active
16586,7/24/14 10:22,1296,english,,pending
16587,7/24/14 17:35,7288,spanish,,pending
16588,7/24/14 11:13,10976,chinese,7/24/14 11:15,active
16589,7/24/14 12:07,6311,english,7/24/14 12:09,active
16590,7/24/14 15:07,7478,english,,pending
16591,7/24/14 15:20,206,portugese,,pending
16592,7/24/14 21:25,4775,german,7/24/14 21:27,active
16593,7/24/14 20:08,6601,russian,,pending
16594,7/25/14 18:14,7242,russian,,pending
16595,7/25/14 9:20,1,english,7/25/14 9:21,active
16596,7/25/14 4:00,844,english,7/25/14 4:01,active
16597,7/25/14 17:13,6819,english,,pending
16598,7/25/14 7:15,12870,english,7/25/14 7:16,active
16599,7/25/14 14:20,8456,english,7/25/14 14:22,active
16600,7/25/14 12:31,11168,english,,pending
16601,7/25/14 9:47,2826,english,,pending
16602,7/25/14 8:00,9174,japanese,,pending
16603,7/25/14 17:10,4216,english,,pending
16604,7/25/14 17:20,1,english,,pending
16605,7/25/14 13:28,11035,spanish,,pending
16606,7/25/14 11:40,9974,english,,pending
16607,7/25/14 22:36,45,french,,pending
16608,7/25/14 14:40,8,english,7/25/14 14:42,active
16609,7/25/14 13:39,11351,indian,7/25/14 13:41,active
16610,7/25/14 15:13,9141,english,,pending
16611,7/25/14 21:18,5030,german,,pending
16612,7/25/14 16:27,1,english,,pending
16613,7/25/14 21:32,2,english,7/25/14 21:34,active
16614,7/25/14 11:34,11589,english,7/25/14 11:35,active
16615,7/25/14 18:40,11122,arabic,,pending
16616,7/25/14 15:28,7776,arabic,7/25/14 15:30,active
16617,7/25/14 15:37,3937,french,,pending
16618,7/25/14 10:54,3248,arabic,,pending
16619,7/25/14 21:38,8129,arabic,,pending
16620,7/25/14 4:35,6456,english,7/25/14 4:37,active
16621,7/25/14 10:22,11,english,,pending
16622,7/25/14 7:26,9865,indian,,pending
16623,7/25/14 13:11,3,french,7/25/14 13:13,active
16624,7/25/14 9:26,3659,japanese,7/25/14 9:28,active
16625,7/25/14 14:29,8989,english,7/25/14 14:31,active
16626,7/25/14 14:36,2099,english,7/25/14 14:38,active
16627,7/25/14 10:18,394,english,,pending
16628,7/25/14 10:25,10954,english,7/25/14 10:27,active
16629,7/25/14 11:00,102,english,,pending
16630,7/25/14 12:12,5177,english,7/25/14 12:13,active
16631,7/25/14 12:50,376,english,7/25/14 12:51,active
16632,7/25/14 16:59,7506,english,7/25/14 17:00,active
16633,7/25/14 10:42,4,english,7/25/14 10:44,active
16634,7/25/14 13:29,325,spanish,,pending
16635,7/25/14 15:08,7609,portugese,7/25/14 15:10,active
16636,7/25/14 7:06,10254,arabic,,pending
16637,7/25/14 11:30,13,japanese,7/25/14 11:31,active
16638,7/25/14 9:08,11576,english,,pending
16639,7/25/14 12:10,4,spanish,7/25/14 12:12,active
16640,7/25/14 9:22,9,english,,pending
16641,7/25/14 7:17,10178,english,,pending
16642,7/25/14 18:50,10062,german,,pending
16643,7/25/14 9:27,5241,english,,pending
16644,7/25/14 23:19,3,english,,pending
16645,7/25/14 12:08,2939,english,7/25/14 12:09,active
16646,7/25/14 15:52,1326,english,,pending
16647,7/25/14 10:22,11488,english,,pending
16648,7/25/14 11:45,702,english,,pending
16649,7/25/14 8:36,4691,english,,pending
16650,7/25/14 19:30,3,portugese,,pending
16651,7/25/14 11:55,5376,arabic,,pending
16652,7/25/14 17:37,959,portugese,,pending
16653,7/25/14 17:52,4554,english,,pending
